r,DD,GAFF,GAFF2
18.4375,0.997169,0.983868,0.976053
18.4625,0.962559,0.97091,0.962078
18.4875,0.981942,0.959276,0.97142
18.5125,0.979918,0.967135,0.983899
18.5375,0.982899,0.974532,0.982944
18.5625,0.993129,0.956944,0.98876
18.5875,0.979275,0.938203,0.960785
18.6125,0.984702,0.990675,0.975459
18.6375,0.966817,0.96534,0.958155
18.6625,0.980255,0.975093,0.966263
18.6875,0.999559,1.00735,0.997493
18.7125,0.976658,0.995455,0.981715
18.7375,0.994232,0.952411,0.964357
18.7625,0.965768,0.939499,0.961788
18.7875,0.986514,0.974741,0.969349
18.8125,0.971964,0.99259,0.974395
18.8375,0.973218,0.955041,0.988038
18.8625,0.976875,0.978478,0.957968
18.8875,0.990539,0.957219,1.01367
18.9125,0.964914,0.966303,0.969213
18.9375,0.95738,0.995107,0.987794
18.9625,0.989883,0.963803,0.965933
18.9875,0.965246,0.981331,0.942566
19.0125,0.969836,0.984894,0.973966
19.0375,0.990984,0.974997,0.993332
19.0625,0.992522,0.989785,0.998351
19.0875,0.96439,0.983852,0.977331
19.1125,0.977736,1.00579,0.961406
19.1375,1.00137,0.996904,0.969444
19.1625,0.995247,0.99801,0.955999
19.1875,0.972246,0.998135,1.01093
19.2125,0.985808,0.98739,0.987957
19.2375,1.00529,0.963151,0.980467
19.2625,0.977804,0.970883,0.980477
19.2875,0.975848,0.966635,1.00165
19.3125,0.992126,0.970854,0.991628
19.3375,0.979994,0.986157,0.977565
19.3625,0.976892,0.967948,0.98243
19.3875,0.968092,0.973646,1.00414
19.4125,0.956675,1.00668,0.97254
19.4375,0.992475,0.988168,1.00978
19.4625,0.970658,0.984497,0.977556
19.4875,0.996434,0.959342,0.960462
19.5125,0.989371,0.990368,0.987294
19.5375,0.979717,0.967384,0.956889
19.5625,0.971605,0.98082,0.980539
19.5875,0.986099,0.959465,0.973288
19.6125,0.983773,0.976012,0.971188
19.6375,1.0028,1.00361,0.970607
19.6625,0.968225,1.00625,0.983789
19.6875,0.980538,0.971546,0.971137
19.7125,0.975843,0.998572,1.00657
19.7375,0.999272,0.975087,0.992792
19.7625,0.979339,0.975555,0.967885
19.7875,0.995874,0.982054,0.985919
19.8125,0.996279,1.00129,1.00497
19.8375,0.990678,0.960003,0.999663
19.8625,0.986916,0.996981,0.978672
19.8875,0.992578,1.00136,0.999988
19.9125,0.988643,0.987645,0.960895
19.9375,0.994987,1.00445,0.978108
19.9625,0.981722,0.994745,0.976208
19.9875,0.981417,0.997816,0.975045
20.0125,0.967531,0.984952,0.962055
20.0375,0.980268,1.0023,0.981623
20.0625,0.973737,0.980049,0.983524
20.0875,0.989404,0.985243,0.980897
20.1125,0.987654,0.986868,0.968729
20.1375,0.997379,0.989717,0.985558
20.1625,0.968503,0.99942,0.997639
20.1875,0.983841,0.964435,0.99678
20.2125,0.971775,0.989573,0.991818
20.2375,1.00205,0.992026,0.985987
20.2625,0.985983,1.00127,0.979295
20.2875,0.976252,0.986968,1.00876
20.3125,0.98391,0.974993,0.984726
20.3375,0.97907,0.98697,0.97138
20.3625,0.959236,0.980747,0.989917
20.3875,1.02196,0.982134,0.986087
20.4125,0.983052,0.98334,0.976326
20.4375,0.983904,1.00511,0.965737
20.4625,0.991926,1.02147,0.991928
20.4875,0.963934,1.03246,0.999408
20.5125,1.00359,0.98535,0.986232
20.5375,0.973497,1.00078,0.982796
20.5625,0.987379,0.993267,0.999716
20.5875,0.96067,0.991194,0.982671
20.6125,0.984447,1.00952,0.980632
20.6375,0.998529,0.982193,1.00307
20.6625,1.00098,0.987031,1.00133
20.6875,0.990197,0.988161,0.978985
20.7125,1.00466,0.973424,0.973055
20.7375,0.973946,0.994394,0.998508
20.7625,0.977744,0.991502,1.0054
20.7875,0.985496,0.989781,0.981228
20.8125,0.988912,0.991042,1.00092
20.8375,0.984398,0.988171,0.967795
20.8625,0.988452,1.00621,0.988253
20.8875,0.981987,0.981476,1.00661
20.9125,0.991585,0.9978,0.9872
20.9375,1.00032,0.969606,0.990165
20.9625,0.976275,0.999565,1.0087
20.9875,0.971676,0.995396,0.986114
21.0125,0.977956,0.999193,1.01514
21.0375,0.954775,0.972708,0.989338
21.0625,0.986222,1.01076,1.00145
21.0875,1.01028,0.988233,1.00662
21.1125,1.00227,1.01851,0.977252
21.1375,0.995893,0.991738,0.988482
21.1625,0.989387,0.997392,0.970686
21.1875,0.986416,0.999347,0.999898
21.2125,0.992203,1.00766,0.991224
21.2375,0.980984,0.987343,0.987114
21.2625,1.0021,0.979953,1.01801
21.2875,0.990435,0.979233,0.986665
21.3125,0.996147,0.996173,0.990129
21.3375,0.996487,0.968829,1.02047
21.3625,1.0114,0.992143,1.00562
21.3875,0.993241,0.963678,0.98718
21.4125,1.0084,0.992982,0.99521
21.4375,0.981917,0.993629,0.985277
21.4625,0.990506,1.00142,1.01875
21.4875,0.983243,0.993198,0.995379
21.5125,1.00817,1.01766,1.0085
21.5375,0.990407,1.00789,1.00428
21.5625,0.988112,0.99924,1.00038
21.5875,0.987053,1.00907,1.00307
21.6125,1.00377,1.00903,1.0006
21.6375,0.991361,1.00716,0.998908
21.6625,0.97657,1.00057,0.995982
21.6875,0.998967,0.999327,0.990433
21.7125,1.00213,1.01359,0.975784
21.7375,0.992711,1.01262,0.985265
21.7625,0.987712,1.01377,1.00178
21.7875,0.983185,0.983988,1.0047
21.8125,0.985144,0.975864,0.988919
21.8375,0.993544,1.02514,0.991241
21.8625,0.988278,1.00077,0.987603
21.8875,0.969292,1.01419,0.960852
21.9125,0.986158,0.999195,1.00193
21.9375,0.999971,0.996175,1.0007
21.9625,1.00437,1.02063,1.0084
21.9875,0.995132,1.01135,0.995705
22.0125,0.997894,0.981712,0.999462
22.0375,0.974266,0.99379,0.997796
22.0625,1.00528,1.01861,0.995386
22.0875,0.980568,0.988122,1.00434
22.1125,0.979376,1.01137,1.02622
22.1375,1.00316,1.0126,0.981216
22.1625,1.00279,0.975905,0.989243
22.1875,1.00039,0.984618,0.976799
22.2125,1.00046,0.989951,1.00031
22.2375,0.998062,0.996416,1.0125
22.2625,1.00001,1.02424,0.982288
22.2875,0.976446,1.00118,0.995347
22.3125,0.996682,1.00138,0.965153
22.3375,1.01381,1.00158,1.01617
22.3625,1.00869,0.99791,0.971919
22.3875,1.01529,0.978535,1.01745
22.4125,0.9908,1.00316,1.01591
22.4375,1.00565,0.999216,1.00366
22.4625,0.994903,1.00906,0.995934
22.4875,1.03005,1.002,1.01073
22.5125,1.00108,0.994972,0.99324
22.5375,0.995618,0.996291,1.00582
22.5625,0.985822,1.01195,0.987411
22.5875,1.00945,1.01041,0.99337
22.6125,1.00288,0.991094,1.00771
22.6375,0.993265,0.990024,1.01431
22.6625,0.992747,1.01266,0.991632
22.6875,1.00571,1.01655,0.988881
22.7125,0.980335,0.988911,1.00903
22.7375,0.989669,0.99214,0.989894
22.7625,1.00145,1.02922,0.992223
22.7875,1.00559,1.00503,0.994398
22.8125,1.00064,1.00324,0.993481
22.8375,0.997897,0.993494,0.999413
22.8625,0.990924,1.00968,0.994858
22.8875,0.994635,0.986424,0.999365
22.9125,0.973927,0.99505,0.999406
22.9375,1.00186,1.01997,1.00637
22.9625,0.981362,0.993574,1.00308
22.9875,0.999677,0.989516,1.02241
23.0125,0.991291,0.989125,0.994593
23.0375,1.00168,0.990893,0.998204
23.0625,0.991975,1.03587,0.994123
23.0875,0.992781,1.00018,0.978023
23.1125,0.976167,1.01303,0.998696
23.1375,0.987025,1.00616,1.00185
23.1625,0.994766,1.00612,0.997242
23.1875,0.989294,0.991568,0.980315
23.2125,1.00058,0.995548,1.02041
23.2375,1.0024,1.02895,1.02038
23.2625,0.988744,1.00782,1.00216
23.2875,0.990581,1.00697,1.00726
23.3125,1.02124,1.00126,1.01771
23.3375,0.992648,1.01147,0.991309
23.3625,1.00049,1.00905,0.994263
23.3875,1.00856,1.012,1.01173
23.4125,0.98212,1.03296,1.01848
23.4375,1.00113,1.01512,1.02095
23.4625,0.969229,1.00385,1.00421
23.4875,0.999207,1.02157,0.988333
23.5125,1.00925,1.01487,1.00983
23.5375,0.987862,1.0131,1.01848
23.5625,0.990279,0.992765,1.00542
23.5875,1.00812,1.00122,0.999884
23.6125,1.01343,1.00436,0.993193
23.6375,0.990152,0.997883,1.01575
23.6625,0.984866,1.00805,1.02753
23.6875,1.00179,1.01576,0.99068
23.7125,0.982498,0.998204,1.00493
23.7375,0.995416,1.00945,1.01368
23.7625,0.981156,0.992993,1.01748
23.7875,0.998697,1.02065,1.02642
23.8125,0.99597,1.02103,1.01399
23.8375,1.00093,1.00037,1.01558
23.8625,1.00952,0.99651,1.02037
23.8875,1.00101,1.02016,1.02845
23.9125,1.00418,1.00049,0.982323
23.9375,1.01919,1.01902,0.9963
23.9625,0.98703,1.00867,1.01809
23.9875,0.988953,1.00059,1.02382
24.0125,0.989253,0.992173,1.02624
24.0375,0.998714,1.00275,1.01326
24.0625,1.01172,1.0076,1.00297
24.0875,1.01332,1.01032,1.0176
24.1125,1.00827,0.997387,1.00521
24.1375,1.00298,0.994216,1.01076
24.1625,0.996742,1.0086,1.01042
24.1875,0.972666,1.01435,1.00821
24.2125,0.997146,1.00615,1.00003
24.2375,0.989487,1.0109,0.996978
24.2625,1.00471,0.989107,0.999258
24.2875,1.01502,1.00893,0.994978
24.3125,0.997435,1.0197,1.00045
24.3375,1.00034,1.00164,0.988679
24.3625,0.992863,1.0195,0.994265
24.3875,1.00827,0.994407,1.00804
24.4125,1.01245,1.01208,1.00561
24.4375,1.0014,1.00198,0.975111
24.4625,0.982848,1.00974,1.00625
24.4875,1.0213,0.998843,0.995566
24.5125,1.00016,1.00384,0.992688
24.5375,1.00395,1.01036,1.00217
24.5625,0.984351,1.00545,0.977897
24.5875,0.985073,0.997369,0.999783
24.6125,1.01367,1.01875,1.01195
24.6375,0.999705,1.01834,0.983961
24.6625,0.999326,0.998848,0.99515
24.6875,1.02548,1.01234,1.00474
24.7125,0.994466,0.990354,1.00139
24.7375,0.970824,1.01515,1.02617
24.7625,0.99909,0.990913,1.01281
24.7875,0.997309,1.0205,0.990477
24.8125,1.01099,1.00379,1.00091
24.8375,1.00258,1.01535,1.00705
24.8625,1.00172,1.00578,0.991231
24.8875,1.01831,1.00758,0.995714
24.9125,0.992169,0.997018,1.00558
24.9375,1.00836,0.989377,1.00696
24.9625,0.990839,0.992224,1.00354
24.9875,1.00444,1.02786,1.04018
