r,DD,GAFF,GAFF2
17.8875,0.988997,0.990492,0.974089
17.9125,0.993129,0.966686,0.968211
17.9375,0.971753,0.968561,0.961216
17.9625,0.999172,0.978679,0.989975
17.9875,0.98515,0.988027,0.981383
18.0125,0.989941,0.976651,0.976103
18.0375,0.991729,0.97324,0.961498
18.0625,0.977832,0.986456,0.972685
18.0875,0.983438,0.997489,0.984089
18.1125,0.992519,0.961836,0.972381
18.1375,0.996506,0.992276,0.991142
18.1625,0.982175,0.995255,0.977515
18.1875,0.973907,0.980441,0.966607
18.2125,1.01123,0.980382,0.961593
18.2375,0.984915,0.979905,0.974343
18.2625,0.996584,0.997055,0.960896
18.2875,0.994549,0.983481,0.96599
18.3125,1.00832,0.978059,0.994696
18.3375,0.982695,0.98154,0.974712
18.3625,0.989993,0.98895,0.982314
18.3875,0.978584,0.990338,0.971055
18.4125,0.988157,0.983586,1.00282
18.4375,0.996589,0.972678,0.968914
18.4625,0.986865,0.991336,0.982115
18.4875,1.00455,0.9771,0.981484
18.5125,1.00116,0.999926,0.974665
18.5375,0.96643,0.991083,0.980891
